,Unnamed: 0,content,sentiment,raw,rate
19579,19104,NO MEJOR MEJOR MEDI COMBAT FRI TEN,"[1, 0]",No hay mejores Las mejores medias para combatir el frío que haya tenido.  ????????,positive
19580,12243,REGUL NO ERA PRESTACION COR,"[0, 1]","Regular No era lo que esperaba de la pc, supuse otras prestaciones para un core i5 de 8va",negative
19581,19290,NO ERA LO ESPER COLOR NO ESPER MAND AZUL FRANCI PED NO CONFORM CON LO ENVI,"[0, 1]",No era lo que espere El color no fue el esperado nunca me mandaron el azul francia que yo pedí No estoy conforme con lo que me enviaron .,negative
19582,5964,RESULT GRAND A SEÑOR LO COLOR ESTAMP NO FUERON SU AGRAD,"[0, 1]",Malo Le resultaron grandes a mi señora y lo colores estampados no fueron de su agrado,negative
19583,16269,EXCELENT BUEN GUI METAL NO,"[1, 0]","Excelente Muy buen producto, las guías son de metal duro y no de bronce.",positive
19584,19430,,"[0, 1]",Gfrhcxchjiutevb ...............fhgff.....vvvbbjcccfg,negative
19585,9415,BIEN PROSUCT BUEN FORMAT COMPU NO LEI,"[0, 1]",Bien El prosucto es bueno aunque después tuve que formatearlo porque la compu no lo leía.,negative
19586,14570,EXCELENT BUEN,"[1, 0]","Excelente Muy buen producto ,como para usar",positive
19587,5757,VENDEDOR EL PRODUCT ES BUEN SALV SE ROMPI ROSC LAMENT ES EL DE POSTVENT NOS DIO VENDEDOR DE HAB COMPR PRODUCT DE PES NOS DEJ TIR NOS MAND A EN EL TEXTUAL SERI NO HAC DIFERENT VEND CARAMEL O HARDWAR NO RECOMEND OJO,"[0, 1]","MALISIMO VENDEDOR El producto es muy bueno, salvo que se rompio una rosca y lo VERDADERAMENTE LAMENTABLE es el PESIMO servicio de POSTVENTA que nos dio este vendedor luego de haberles comprado dos productos por mas de 20000 pesos. NOS DEJARON TIRADOS Y NOS MANDARON A BUSCAR SOPORTE en EL FACE (textual) del fabricante. MUY POCO SERIOS. No hacen diferencia entre si estan vendiendo caramelos o hardware high-end. NO SON RECOMENDABLES. OJO CON ELLOS.",negative
19588,5919,BUEN CALID MEDI NO BUEN,"[0, 1]",Ok Buen modelo y calidad media la confeccion no es muy buena y gual la uso gracias,negative
19589,6560,BUEN PUBLIC CUMPL EXPECT,"[1, 0]",Muy bueno El producto es tal cual el publicado. Cumplió las expectativas.,positive
19590,9673,BUEN RELACION PRECI LA EL PROPOSIT CALID BUEN,"[1, 0]",MUY BUENA RELACION PRECIO PRODUCTO DE 10. TODO MUY CORRECTA LA OPERACION  EL PRODUCTO CUMPLE AMPLIAMENTE SU PROPOSITO Y DE CALIDAD MUY BUENA .,positive
19591,9229,EXCELENT EXCELENT RECOMEND,"[1, 0]",Excelente Excelente producto. Recomendable,positive
19592,1570,EXCELENT EXCELENT RECOMEND BUEN,"[1, 0]",Excelente Excelente muy recomendable!! Muy buen producto!!,positive
19593,2914,POTENCI CORT MUCH PAS CORT EN MISM NO ACCESORI O BARB ANDAR CALID CONSTRUCT MATERIAL PRIMER,"[0, 1]",Malo Muy poca potencia de corte (muchas pasadas para cortar en el mismo lugar) y no tiene accesorio para perfilar o recortar patillas. Igualmente para el que tiene barba fina supongo que puede andar.   La calidad constructiva y los materiales son de primera.,negative
19594,7324,BIEN EXCELENT CUMPL OFREC RECOMEND,"[1, 0]",Muy bien! Todo excelente. Cumple con lo ofrecido. Recomendable,positive
19595,12761,NO CONFIABL EL FALL EMPRES LAV MAN MAND A RECLAM A AGENCI OFICIAL BRIDGESTON QUE QUED A PIERD TIEMP DINER TENG Q QUED A LA DE Q LA ACEPT EL RECLAM NUEV O DEVUELV LA FALL,"[0, 1]","No confiable El neumatico vino fallado, esta empresa se lava las manos y me manda a reclamar a una agencia oficial bridgestone que me queda a 70 km, por lo tanto pierdo tiempo, dinero y me tengo q quedar a la espera de q la fabrica acepte el reclamo para saber dios cuando me dan una nueva o me devuelven la fallada.",negative
19596,7096,NO BUEN CALID NO GUST CALID PRECI ALTO CALID,"[0, 1]","No es de buena calidad No me gustó la calidad , precio muy alto por algo de poca calidad",negative
19597,17488,BUENISIM BUEN RECOMEND,"[1, 0]","Buenísimo Muy buenos!!! Recomendable,..     .",positive
19598,76,GENIAL EXELENT CUMPL PROMET,"[1, 0]",genial exelente.cumple con lo prometido,positive
19599,15076,BUEN BUEN RELACION PRECI,"[1, 0]",Buen producto Muy buen producto relación y precio,positive
19600,6569,BUEN BUEN BUSC EXCELENT,"[1, 0]",Bueno Bueno lo que estaba buscando excelente,positive
19601,3567,BUEN IGUAL A LA BUEN IGUAL A LA NO ES PES ES BUEN TRANSPORT POR LAD VEZ EN,"[1, 0]","Buen producto, igual a la foto Buen producto, igual a la foto. No es pesada lo cual es bueno para transporte y malo por otro lado porque hay q acomodarla de vez en cuando",positive
19602,8593,BALD RUED EN DIC TIEN EN RUED ES PRECI MENOR ESPER DIFERENT,"[0, 1]","Desconforme Los tres baldes viene sin ruedas y en la publicación dice que tienen, y en la otra publicación sin ruedas es de un precio menor, por lo tanto espero el reintegro de la diferencia .",negative
19603,12867,MAL PER NO LA PED RECLAM ME DIJERON NO HAG LA DEVOLU NORMAL PRIMER ME MANEJ O NO ME DIERON SOLUCION,"[0, 1]",Muy malo Es linda pero no es la que pedí reclamé me dijeron que no haga  la devolución normal que primero me maneje con ellos por chat o wathsapp. Y no me dieron solución,negative
19604,18013,EXCELENT EXCELENT PRODUCT PRECI CONVENIENT,"[1, 0]",Excelente Excelentes productos a precios convenientes,positive
19605,12487,EVASOR MAL VILED UTILIZ VEND EN NEGR NO ENVI EVASOR HAY DENUNCI EN Y EN,"[0, 1]",FREUDENBERG SA Evasores Fiscales Muy mal. Vileda utiliza este ML para vender en negro. No te envían factura. Son evasores. Hay que denunciarlos en la AFIP y en ARBA.,negative
19606,8411,BUEN BUEN CALID LA MANGUER PLASTIC HAC UN TENG EN FUNCION,"[1, 0]","Muy bueno el pico es de muy buena calidad, el duchador y la manguera son de plástico.  Hace un mes que lo tengo en uso y funciona muy bien",positive
19607,11006,MAL MAL ANDUV,"[0, 1]",mala malo el control nunca anduvo...,negative
19608,7200,EXCELENT EL EXCELENT CALID EL VENDEDOR TRUCH AL RECIB NO TENI,"[0, 1]","Excelente producto El producto es glee, excelente calidad. El vendedor un trucho la publica como que tiene isofix y al recibirla no lo tenia.",negative
19609,1447,MAL CALID MAL NO MAND NINGUN ACCESORI RUED ESTAN,"[0, 1]",Mala calidad Malo no te mandan ningún accesorio las ruedas están chuecas,negative
19610,13187,EXCELENT BUEN BUEN CALID,"[1, 0]",EXCELENTE MUY BUEN PRODUCTO DE BUENA CALIDAD,positive
19611,5594,NO MI NO ORIGINAL IMITACION DE HECH DE PINT DISTINT PATILL EN ORIGINAL TENG VARI DE VE A NO PINT EN BILLET MI OPINION DE DE DEVOLUCION,"[0, 1]","no es para mi no es producto original, es una imitacion, de hecho la marca de agua esta pintada sobre el lente, el calce es distinto las patillas tambien, el puente etc. en los originales que tengo varios la marga de agua se ve a tras luz. no esta pintada, es como en los billetes. esa es mi opinion de usar tantos anteojos rayban. ese es el motivo de la devolucion.",negative
19612,2221,MAL NO AGRAD ACLAR ERA LA NO ERA,"[0, 1]",Muy malo No fue de mi agrado  . Aclare q era para un fit y la q me llegó no era,negative
19613,8574,NO DIERON ENVI,"[0, 1]","Un ascoo No me dieron el de la foto, me enviaron uno que nada que ver",negative
19614,5484,NO EN EL PRIMER AFEIT VIEND EN EL MANUAL RECORT BARB CABELL EMBARG EN EL AVIS DIC AFEIT RECORT HAG AHOR ?,"[0, 1]","NO ES LO QUE ESTA EN EL TITULO Hola es mi primera afeitadora, pero por lo que estoy viendo en el manual es solo para recortar barba y cabello. Sin embargo en el aviso dice que es afeitadora  y recortadora. que hago ahora?",negative
19615,2331,EXCELENT BUEN TECNIC,"[1, 0]","Excelente Muy buenos pinceles, se adaptan a todas las tecnicas",positive
19616,3515,EXCELENT BUEN PRECI CALID,"[1, 0]","Excelente Muy bueno, cumplio las espectativas de precio calidad",positive
19617,9477,BUEN EXCELENT EL,"[1, 0]",Muy bueno EXCELENTE EL PRODUCTO.............,positive
19618,7672,BUEN BAND DEPORT A COLOR OPCION UTIL,"[1, 0]","Satisface las expectativas Muy buena banda deportiva, a todo color y con opciones muy útiles",positive
19619,17588,MAL MAL ANDUV DIAS FUNCION PERD DINER,"[0, 1]",Malo El producto es malo anduvo 45 días y luego dejo de funcionar. Una perdida de dinero,negative
19620,7469,EXCELENT FUNCION CUMPL,"[1, 0]","Excelente Producto...!!! Es tal cual esperaba, funciona perfectamente, cumplió todas mis expectativas...!!!",positive
19621,13033,EXCELENT TERAPI ME SIRV ME SIENT ENERG MEJOR NOT EL CAMBI O,"[1, 0]","Excelente la terapia me sirvió mucho, me siento con más energía y mejor emocionalmente. Note el cambio dos o tres días después",positive
19622,4936,DE COMPR PRIMER PROB NO FUNCION NO PROB MISER EMBAL NO PROTEJ EL DELIC,"[0, 1]","Malo De 5 q compre las 2 primeras q probe no funcionan, no quiero probar las otras 3!!!!!! También bastante MISERABLE para embalar!!!! No las protejen, el producto es delicado",negative
19623,17740,LLEG TIEMP,"[1, 0]",LLego menos tiempo y en perfecto estado. Hermosa salamandra. Tal como la esperaba..,positive
19624,11518,MAL CALID,"[0, 1]",decepciona muy mala la calidad del modulo,negative
19625,17349,BUEN ESTAB NO ERA BUEN CALID NO ESTAB CALIBR NO HABI FORM CALIBR A PAR TORNILL SOSTENI A SOLD TORNILL PAR,"[0, 1]","Bueno El producto estaba bien presentable; lo unico que no era de muy buena calidad, no estaba bien calibrado y no habia forma de que se calibrara, a un par de usadas el rifle se le rompe el tornillo que lo sostenia a la madera, lo cual tuve que soldar el tornillo para seguir usandolo.",negative
19626,5960,EXCELENT EL APART FUNCION BUEN ATENCION RAP ENVI,"[1, 0]",Excelente El apartado funciona bien. Buena atención y rápido envío.,positive
19627,7707,EXCELENT BUEN CONSTRUCCION Y TERMIN EMISOR Y RECEPTOR Y EQUIP CON DE Y LA OPTIC MEJOR NOTABL LA CALID NO DELAY DE AUDI EL NO DE DE LA CAS ; SI TE DE LA HABITACION CORT CAPAZ NO PROB DE CONECT DISPOSIT A LA VEZ EN CONFORM CON LA COMPR,"[1, 0]",Excelente! Es muy buen producto. Su construccion es solida y bien terminada.  Es emisor y receptor y viene equipado con todo tipo de entradas y salidas entre  ellas la optica que mejora notablemente la calidad. NO tiene delay de audio.  Lo unico es que el alcance no es de 100 mts por lo menos dentro de la casa; si te vas de la habitacion se corta. Capaz que sea 100 mts sin obstaculos pero no lo probe asi. Es uno de los pocos que se puede conectar dos dispositivos a la vez.  En resumen estoy muy conforme con la compra.,positive
19628,18770,MEJOR VAS TERMIC VAS MEJOR,"[1, 0]",Uno de los mejores vasos termicos!!! El vaso está terrible. Cumple totalmente con las espectativas. Es uno de los mejores.,positive
19629,7580,DIAS TUV DENSID,"[0, 1]",malicimas muy mala calidad 2 días tuvieron densidad,negative
19630,10269,RAP BUEN EXPECT RECOMEND,"[0, 1]",Fue rápida la entrega Muy bueno la balanzas cumplió  mi expectativa es recomendable,negative
19631,4666,NO ERA ACORD LETR ORO ME MAND NO CUMPL PROMET,"[0, 1]",No era lo que pedi Acordamos letras de oro y resto de plata y me mandaron de plata super finito... No cumplieron con lo prometido,negative
19632,15791,MAL CALID EN PART TIEN TAJ MALISIM CALID,"[0, 1]",Mala calidad Hola buenas tardes!! La mochila está rota en la parte de atrás. Tiene un tajo!! Malísima la calidad,negative
19633,12741,MAL PAREC PAR REALIZ AUJER MED,"[0, 1]","Es una maseta Mal. Parece una maseta, tiene para realizar los aujeros y medidas en su interior",negative
19634,8510,GRAN CALID BUEN EXELENT PACKAGING,"[1, 0]",Gran calidad Muy buen producto y exelente packaging,positive
19635,134,EXCELENT COMPLET BUEN CALID EXCELENT PRECI RECOM A EN EL SITI MIL GRACI MIL,"[1, 0]","Excelente! Todo completo, buena calidad del art. Excelente producto, precio y usuario. Recomiendo ampliamente a todos en el sitio. Mil gracias. Mil éxitos más!!!",positive
19636,16815,EXCELENT BUEN RELACION CALID PRECI COMOD BUEN CALID LA MOD EN A LA ILUMIN BUEN REGUL LA LUC,"[1, 0]","Excelente Buena relación calidad precio. Es cómodo, de buena calidad y la variedad de modos en cuanto a la iluminación led es muy buena. Se puede regular hasta la intensidad de las luces led. Muy conforme.",positive
19637,5897,BUEN BUEN CALID QUED BONIT,"[1, 0]",Muy buenos Muy buena calidad y quedan muy bonitos,positive
19638,8049,EXCELENT FACIL TEN HOJ GRAND HAC TRABAJ RAP EN CUMPL COMET,"[1, 0]","Excelente Es de uso fácil, al tener las hojas grandes haces un trabajo rápido, en fin es un producto que cumple con su cometido",positive
19639,7150,EXCELENT EXCELENT CALID EN FOT,"[1, 0]","Excelente Excelente calidad, tal cual estan en las fotos.",positive
19640,13401,EXCELENT BUEN CALID EL A NO,"[1, 0]",Excelente buena la calidad. Y el talle entallado a pesar que no es eslatizada . Muy conforme,positive
19641,6639,EXCELENT BUEN CALID RESISTENT RECOM EL EL,"[1, 0]","Excelente muy buena calidad del producto, facil de instalar, muy resistente. recomiendo el producto y el vendedor del mismo",positive
19642,4292,EXCELENT EXCELENT TAPON FUNCION BARBAR NO NAD ENVIDI AL ORIGINAL,"[1, 0]",Excelente Excelente tapon. Funciona bárbaro. No tiene nada que envidiarle al original,positive
19643,5761,EXCELENT TENG CAM GADNIC SUP RECOM CALID X EXCELENT,"[1, 0]",Excelente Tengo 4 cámaras similares.  Gadnic. las super recomiendo.  Calidad 100 x 100. excelente!!!!,positive
19644,16797,BUEN BUEN NO 50MTS ANILL AGARR VENG CORDON,"[1, 0]","Muy buena Buen tamaño, distancia de alumbrado bien, no comprobé si son 50mts pero bien. Faltaría, ya que tiene los anillos de agarre, que venga con un cordón para colgarla.",positive
19645,16912,DIAS DESPEG DE SON BUEN,"[0, 1]",Malo Lo puse hace dos días y ya se despegó el adhesivo de SPR del escape. Deberían mejorar eso. El sonido bueno.,negative
19646,15786,RECOMEND EXELENT ES NECESIT RECOMEND,"[1, 0]",recomendado exelente producto. es lo que necesitaba. muy recomendado.,positive
19647,14746,EXCELENT BUEN EXCELENT NO PROBLEM,"[1, 0]",Excelente muy bueno. excelente no tuve problemas. lo volveria a comprar,positive
19648,3900,BUEN LIQU COSTUMBR,"[1, 0]",Muy bueno un poco mas liquida que de costumbre,positive
19649,12276,BUENISIM BUEN BUENOO,"[0, 1]",De diez Buenisimo el producto de diez bueno buenooo,negative
19650,17316,GENIAL BUEN RELACION PRECI CALID,"[0, 1]",Genial Muy bueno   Relación precio calidad,negative
19651,17025,MAL LLEG PED DE DIAS PESIM NI VENDEDOR COMUNIC,"[0, 1]",Muy malo Nunca me llegó el pedido hace más de 15 días ya pésimo . Ni el vendedor se comunicó!!,negative
19652,6082,EXCELENT BUEN NO PROBLEM VES COLOC,"[1, 0]",Excelente Buena no tube problemas una ves que se coloco .,positive
19653,7882,FRAGIL PES TRA NO ALCANS Y HAY ROMP FACIL NO RECOM,"[0, 1]",Malo Los planeadores eran muy frágiles las pesas que traen no alcansan y hay que ponerle plastilina la cola se rompe muy facil no lo recomiendo,negative
19654,17052,BUEN BUEN VISIBL,"[1, 0]",Muy bueno Buen producto. Sin problemas. Es bien visible.,positive
19655,5547,REGUL NO DA RESULT NO FUNCION,"[0, 1]",Regular El producto no da resultado. No funciona.,negative
19656,897,BUEN PRECI PRECI CALID BUEN FALT INSTAL PROB,"[1, 0]",Buen precio Por precio y calidad es muy bueno me faltaría instalarlo para probarlo,positive
19657,1122,BUEN ATENCION BUENS EXCELENT FACIL,"[1, 0]","Muy buena la atención, y muy buens la lona también Excelente producto. Fácil de poner",positive
19658,13097,HERMOS TOD ENCANT MUCH GRACI,"[1, 0]",Hermoso reloj Todo pefecto me encantó muchas gracias,positive
19659,9284,NO MARC DIC NO DIC COPI,"[0, 1]",No es la marca que dice No es lo que dicen...es la copia del JJ Cole. Publicación falsa...,negative
19660,9860,DESASTR COMPR CALEFACTOR ENVI LE CULP AL A SOLUCION PROBLEM,"[0, 1]",desastre compre tres calefactores y me enviaron dos y le hechan la culpa al transporte pero a mi nadie me soluciona el problema,negative
19661,19580,NO,"[0, 1]",Malo La horma no es correcta.ndkfnfnfnf,negative
19662,13888,BUEN CUMPLI ESPER BUEN CALID,"[1, 0]","Muy bueno Cumplio con lo esperado , buena calidad",positive
19663,5253,BUEN LIND CALID LIND,"[1, 0]",Muy bueno Muy linda calidad y lindo el conjunto,positive
19664,16636,GENIAL CALID FUNCION,"[1, 0]","Genial Producto de calidad, cumple perfectamente con su función",positive
19665,3370,EXCELENT PID,"[1, 0]",Excelente De diez!!!! Todo como se pidió....,positive
19666,16568,EXCELENT PERFECT EL EL SERVICI ENTREG,"[1, 0]",Excelente Todo Perfecto! El producto y el servicio de entrega!,positive
19667,7189,BIEN AMPLI A COMPARTIMENT,"[0, 1]",Bien La cartuchera es amplia y de buenos materiales . Le pongo dos estrellas porque a uno de los compartimentos le faltaba el deslizador del  Cierre.,negative
19668,2656,EXELENT NO D BUEN CALID NO RECOM,"[0, 1]",exelente no es d buena calidad no lo recomiendo,negative
19669,17722,TENG EXCELENT EXCELENT DISEÑ CALID MATERIAL CONFECCION,"[1, 0]","Tengo dos de estos, son excelentes Excelente diseño y calidad de materiales y confección.",positive
19670,11530,NO FUNCION EMPRES VENDEDOR EXELENT EL SILFAB EMPRES VEND TELEFON TIEMP DE NO IR VER DE INVIERN NO FUNCION VER SILFAB,"[0, 1]","No funciona bien pero la empresa vendedora exelent El oximetro está garantizado por Silfab, la empresa que me lo vendió me garantizó por teléfono más tiempo de 72 horas, no pudimos ir hacerlo ver por vacaciones de invierno. No funciona bien pero veremos con Silfab.",negative
19671,16063,MAL MATERIAL BUEN SISTEM PRESION ES MALISIM ABRE MAND A CIERR ES TENGANL EN,"[0, 1]","Malo El material y la hechura son muy buenos, pero el sistema de broches de presion es malisimo y se abre de nada,  lo tuve que mandar a cambiar por un cierre, es una pena.Tenganlo en cuenta.",negative
19672,16397,LA A ME MAND UN NUMER NO COMPR EN LA DIC NUMER COM UN MEDI PLANTILL Y CM EQUIVAL A UN 40 0 EN NINGUN LUG NUMER COM COMPR A LA BASUR NO ME SIRV UN A UN HAY DIFERENT,"[0, 1]","Decepcion La entrega de las zapatillas a tiempo  ...me mandaron un número que yo no compre ,en la caja dice número 36 pero las zapatillas son como un 41 ..medi plantilla y es de 26 cm que equivale a un 40 0 41 .,en ningún lugar del calzado figura el número.,así como las compré van a la basura ,no me sirven de un 36 a un 41 hay mucha diferencia,,,,",negative
19673,4895,PERFECT PERFECT,"[1, 0]",Perfecto Todo perfecto entrega excelente,positive
19674,2294,LLEG MUCH GRACI,"[1, 0]",Lo amé ¡Lo amé! Llegó en perfecto estado y funciona perfectamente. Muchas gracias.,positive
19675,6664,PERFECT ANDA PERFECT NINGUN,"[1, 0]","Perfecto!!! Anda perfecto! Me salvo ! Facil de instalar, ningun inconveniente",positive
19676,4971,NO RECOM COMPR NO ORIGINAL SUPERST NO ORIGINAL COM AFIRM COMPAR PAR DISTINT HOJAL NO HECH A MISM MED NO RECOM COMPR MAND JUR ORIGINAL A NO,"[0, 1]","No recomiendo comprar, no son originales Las Superstar NO son Originales como se afirma en la publicación. Las compare con otros pares y son distintas, inclusive los hojales no están hechos a la misma medida entre si. No recomiendo comprar aunque el que las manda jure que son originales. A simple vista te das cuenta que no es así.",negative
19677,4401,EXCELENT LLEG EL EN EL TIEMP,"[1, 0]",EXCELENTE!!!!! LLEGO EL PRODUCTO CORRECTAMENTE Y EN EL TIEMPO ESTIPULADO.. PRODUCTO DE GRAN CALIDAD.. MUY SATISFECHO,positive
19678,11834,COMPR VIEN EN,"[0, 1]",Malo compren el que viene los dos en uno solo aparato,negative
19679,17877,ES FACIL RESULT PRACTIC OCUP ESPACI ES RAP FACIL,"[1, 0]",Es muy fácil de usar y de agradable diseño. Me resulta muy práctica. Ocupa poco espacio en el escritorio. Es rápida. De fácil manejo.,positive
19680,1034,PRODUCT DAÑ NO HIC CARG MAL LLEG CARPET NO FUNCION NO DIERON SOLUCION ENVI FOT CONTEST NO CONTEST CUAND FOT ES RESPONS DE CARG DE PRODUCT ENVI CUAND ESTAN DEFECTU COM CAS DE CARPET CON NO ES COMPAT CARPET CON GANCH NO DIERON SOLUCION NO RECOM MAL,"[0, 1]","PRODUCTO DAÑADO Y NO SE HICIERON CARGO. MALA ATENC ME LLEGO UNA CARPETA QUE NO FUNCIONA. NO ME DIERON UNA SOLUCIÓN. ENVIÉ FOTOS Y NADIE ME CONTESTO.   NO ME CONTESTARON CUANDO YO MANDE FOTOS Y COMUNIQUE EL PROBLEMA. ES RESPONSABILIDAD DE ELLOS HACERSE CARGO DE LOS PRODUCTOS QUE ENVÍAN CUANDO ESTÁN DEFECTUOSOS COMO ESTE CASO.  DE LAS 10 CARPETAS, TUVE PROBLEMAS CON UNA, NO ES COMPATIBLE LA CARPETA CON LOS GANCHOS DEL MEDIO. Y NO ME DIERON UNA SOLUCIÓN, NO LO RECOMIENDO. MALA ATENCIÓN.",negative
19681,16876,BUEN LO RECOM EXCELENT CALID COLOR,"[1, 0]","muy bueno, se lo recomiendo excelente la calidad de la prenda,como asi tambien los colores.",positive
19682,16963,MATERIAL ROMP RÀPID COMPRÈ PAR PAR MI AMIG A NOS A ROMPIÒ NO DIJERON TIEMP,"[0, 1]","Malo Malo el material del upper, la tela, se rompe ràpido. Comprè tres pares para mi y mis amigas y a todas nos pasò lo mismo a los dos meses se rompiò la tela.  Hice el reclamo y no me lo acepataron porque dijeron que estaba fuera de tiempo.",negative
19683,572,EXCELENT BUEN ATENCION Y BUEN EL BIENL HYADRAUN GRAND EN LA COCIN EN COLOR ROJ EL EN EL COLOR BLANC,"[1, 0]","EXCELENTE muy buena atención y muy bueno el extractor de aire,funciona muy bien,los dos hyadra,uno grande en la cocina en color rojo, el chico en el baño color blanco.-",positive
19684,12296,EXCELENT LLEG RAPIDISIM,"[1, 0]",Excelente es lo mas!!!    llego rapidisimo,positive
19685,11047,EXCELENT BUEN GRACI,"[1, 0]",Excelente Muy bueno. Gracias por la atencion,positive
19686,16762,REGUL NO ES CUERIN REGUL NO ES CUERIN TIEN ARMAZON DE MADER QUE ESPECIF QUED SOBREELEV EN EL,"[0, 1]","Regular. Chino.  Baja calidad. No es cuerina . Regular.  No es cuerina como dice la publicación. Tiene un armazón de madera, que tampoco se especifica. Queda sobreelevado en el centro.",negative
19687,17085,EXCELENT BUEN BUEN PREDISPOCICION,"[1, 0]",excelente muy buen producto y buena predispocicion,positive
19688,18726,MMALISIM HORRIBL MAL MAL MODAL NO RECOM NO VOLV A,"[0, 1]",Mmalísimo Horrible mala la confección malo el modal. No lo recomiendo . No lo volvería a comprar NUNCA MÁS.,negative
19689,4373,BUEN GRACI,"[1, 0]",Fabuloso Excelente y muy bueno!!! Gracias!!!,positive
19690,248,MAL NO FUNCION DONUTS EN MANUAL DECI A TARD 45 ' NO PAREC COC SOLUCION TENG ?,"[0, 1]",Muy malo No funciona bien .Las donuts que en el manual decia 3 a 5'demoraron 15.Lo wafles tardan 45'! y no parecen bien cocidos.Que solucion tengo?,negative
19691,5369,EXCELENT BUEN ANDUV BIEN,"[1, 0]",Excelente Muy bueno me anduvo perfecto  Muy bien la entrega,positive
19692,3591,EXCELENT FANTAST TOD EXCELENT PRODUCT PUNTUAL VOLV A,"[1, 0]",Excelente Fantástico todo!!! Excelentes productos y puntualidad. Volveré a comprar.,positive
19693,4034,PERFECT SOLICIT PERFECT ACUERD A PUBLIC ES NECESIT,"[1, 0]",Perfecto para lo que se solicitó. Todo perfecto  de acuerdo a lo publicado. Es lo que necesitaba,positive
19694,12882,NORMAL BUEN,"[0, 1]",Basica normal... Tod bien aceptable cómoda buena zaptilla,negative
19695,11393,LIND EXCELENT HERMOS TRABAJ GUST,"[1, 0]","Muy lindo Excelente, hermoso trabajo me gustó mucho",positive
19696,15795,DIVERT BUEN CALID SORPREND A HIJ DIVERT INTENT EN PRIM �LIBERACION� BUEN CALID MATERIAL,"[1, 0]","Muy divertido y de buena calidad! Me sorprendió gratamente, y a mi hijo ni hablar: super divertido y adictivo intentar que la cobra coma el autito, en primer lugar, y luego la �liberación�. Buena calidad los materiales.",positive
19697,12685,NO RESULT ESPER NO ENTREG COMPROB,"[0, 1]","Malo Hasta ahora no vi los resultados esperados. No entregan comprobante, ni factura...",negative
19698,16310,EXCELENT BUEN COMPROMIS BUEN ATENCION,"[0, 1]",Excelente Muy bueno! Compromiso buena atención,negative
19699,18734,EXCELENT EXCELENT COMPR VARI PAR,"[1, 0]",Excelentes... Excelente producto.. Ya compré varios de estos pares..,positive
19700,2019,BUEN BUEN DURABIL,"[1, 0]","bueno cubiertas, buenas y de durabilidad",positive
19701,13459,EXCELENT EXCELENT ERA ESPER BUEN ATENCION,"[1, 0]",Excelente Excelente.  Era lo esperado. Muy buena atención del vendedor,positive
19702,6434,MAL ECHAN A,"[0, 1]",mal te echan a cada rato de la cuenta,negative
19703,440,NO RECOM FUNCION A UN COMPR BASIC,"[0, 1]","No recomiendo Mala calidad dejo de funcionar a menos de un mes de comprada, app muy basica",negative
19704,15308,NO COINCID MED AMBOS PRODUCT PEQUEÑ,"[0, 1]",No coinciden las medidas de la publicacion Ambos productos son muy pequeños,negative
19705,7156,BUEN PRECI,"[1, 0]",Muy bueno Bastante bien para el precio. Es lo que esperaba,positive
19706,14920,BUEN CALID EXCELENT RECOMEND,"[1, 0]",Buena calidad Excelente producto 100% recomendado,positive
19707,11929,FEA NO,"[0, 1]",Mala Fea no me gusto mala calidad... esperaba otra cosa,negative
19708,11956,MAL NO,"[0, 1]",Muy malo no es como muestran en la imagen,negative
19709,6493,BUENISIM LIND PROLIJ BUEN TERMIN,"[1, 0]",Buenisimas Muy lindas y prolijas. Buenas terminaciones,positive
19710,5407,EXCELENT ATENCION BUEN CALID ATENCION RESPOND AL MOMENT PREPAR PED,"[1, 0]","Excelente producto y atención Muy buena calidad y atención, respondieron al momento y preparado mi pedido",positive
19711,6356,BUEN BUEN CALID ERA BUSC,"[1, 0]",Muy buen producto Buena calidad y terminación era lo que buscaba,positive
19712,10572,EXCELENT EXCELENT,"[1, 0]",excelente excelente !!! un producto de altisima calidad,positive
19713,8549,PESIM COMPR PESIM COMPR,"[0, 1]",Pésima compra Pésima compra. Totalmente arrepentidos,negative
19714,6736,BUEN BUEN VALOR PRACTIC,"[0, 1]",Muy bueno Muy bueno por su valor y practico,negative
19715,12262,EXCELENT BUEN MATERIAL EXCELENT RECOMEND,"[1, 0]","Excelente Muy buen producto, los materiales son excelentes. Recomendable totalmente",positive
19716,11835,EXCELENT BIEN BUEN CALID RECOMEND,"[1, 0]","Excelente Muy bien todo, muy buena calidad, muy recomendado",positive
19717,5851,NO RECOMEND PERFUM NO ORIGINAL FRAGANCI NO PERDUR COMPR EN VENDEDOR FRAGANCI EUROP NO CAS NO RECOMEND,"[0, 1]",No recomendable Los perfumes no son originales. Las fragancias no perduran. He comprado en otros vendedores fragancias europeas y no es el caso. Producto no recomendable,negative
19718,9392,MAL A ME ROMP MECAN CIERR TIEN ES PALIT A PRESION QUIEBR,"[0, 1]",Malo El funcionamiento del reloj bárbaro. Pero a los tres días se me rompió el mecanismo de cierre que tiene. (Es un palito a presión y se quiebra),negative
19719,5437,EXCELENT BIEN,"[1, 0]",Excelente todo muy bien. facil de colocar. Perfecto,positive
19720,7830,EXCELENT BUEN SIRV FUERON O COMOD CORR MINIMIZ EL IMPACT PRODUC LESION,"[1, 0]","Excelente Muy buenas zapatillas, sirven mucho para lo que fueron construidas, o sea, estar cómodos al correr minimizando el impacto que produce lesiones.",positive
